waves=1 length=8192 data=CH1/2 
title= ~
sample= ~
comment= ~
date= 2019/08/06~20:01
cf339.939 st60.00 rmfirst fq100.00 md2.0x1
am4.00x100 tc0.03 uF9229.023000 MHz uP4.99000    mW 
accumu= 2
===== CH1 data Wave No.1 ===== 
Intensity            mT 
    398.18533     326.78126
    401.93533     326.78492
    406.18533     326.78859
    408.18533     326.79225
    413.06033     326.79591
    419.93533     326.79957
    428.31033     326.80324
    429.06033     326.80690
    427.06033     326.81056
    418.68533     326.81422
    401.56033     326.81789
    389.81033     326.82155
    386.68533     326.82521
    382.31033     326.82887
    384.31033     326.83254
    395.93533     326.83620
    401.93533     326.83986
    412.18533     326.84352
    425.56033     326.84719
    430.68533     326.85085
    432.06033     326.85451
    436.56033     326.85817
    446.31033     326.86184
    453.68533     326.86550
    456.93533     326.86916
    457.06033     326.87283
    457.31033     326.87649
    454.68533     326.88015
    447.93533     326.88381
    444.18533     326.88748
    437.81033     326.89114
    436.56033     326.89480
    441.18533     326.89846
    439.81033     326.90213
    440.56033     326.90579
    443.43533     326.90945
    447.68533     326.91311
    452.06033     326.91678
    449.06033     326.92044
    441.81033     326.92410
    428.31033     326.92776
    407.18533     326.93143
    385.31033     326.93509
    375.06033     326.93875
    371.43533     326.94241
    368.18533     326.94608
    365.81033     326.94974
    366.56033     326.95340
    360.31033     326.95706
    349.43533     326.96073
    340.43533     326.96439
    327.31033     326.96805
    314.93533     326.97171
    309.93533     326.97538
    301.93533     326.97904
    295.43533     326.98270
    286.31033     326.98636
    281.81033     326.99003
    277.06033     326.99369
    270.81033     326.99735
    264.56033     327.00101
    259.31033     327.00468
    251.43532     327.00834
    242.18532     327.01200
    230.43532     327.01566
    218.43532     327.01933
    209.81032     327.02299
    202.93532     327.02665
    193.93532     327.03032
    190.68532     327.03398
    193.56032     327.03764
    196.68532     327.04130
    203.43532     327.04497
    206.56032     327.04863
    211.56032     327.05229
    213.93532     327.05595
    210.93532     327.05962
    199.06032     327.06328
    192.56032     327.06694
    182.81032     327.07060
    174.43532     327.07427
    166.06032     327.07793
    151.93532     327.08159
    139.56032     327.08525
    129.81032     327.08892
    119.43532     327.09258
    110.18532     327.09624
     98.81033     327.09990
     84.93533     327.10357
     70.81033     327.10723
     59.56033     327.11089
     52.93533     327.11455
     51.68533     327.11822
     53.06033     327.12188
     56.68533     327.12554
     59.68533     327.12920
     66.31033     327.13287
     67.18533     327.13653
     67.18533     327.14019
     60.06033     327.14385
     50.18533     327.14752
     41.18533     327.15118
     36.56033     327.15484
     31.18533     327.15850
     29.06033     327.16217
     25.18533     327.16583
     18.81033     327.16949
     12.06033     327.17315
      8.43533     327.17682
      6.56033     327.18048
      3.43533     327.18414
      4.06033     327.18781
      3.43533     327.19147
      7.81033     327.19513
     17.56033     327.19879
     23.43533     327.20246
     18.93533     327.20612
     16.68533     327.20978
     14.18533     327.21344
     14.93533     327.21711
      9.93533     327.22077
     12.31033     327.22443
     17.31033     327.22809
     22.18533     327.23176
     24.93533     327.23542
     25.06033     327.23908
     27.81033     327.24274
     25.18533     327.24641
     19.18533     327.25007
     17.18533     327.25373
     16.68533     327.25739
     16.68533     327.26106
     19.93533     327.26472
     21.93533     327.26838
     27.93533     327.27204
     26.56033     327.27571
     13.18533     327.27937
      3.31033     327.28303
     -5.81467     327.28669
    -17.56467     327.29036
    -22.43967     327.29402
    -26.18967     327.29768
    -31.06467     327.30134
    -29.06467     327.30501
    -23.68967     327.30867
    -19.06467     327.31233
    -17.81467     327.31599
    -18.68967     327.31966
    -31.56467     327.32332
    -42.43967     327.32698
    -53.43967     327.33064
    -61.31467     327.33431
    -60.93967     327.33797
    -70.43967     327.34163
    -74.68967     327.34529
    -75.31467     327.34896
    -73.31467     327.35262
    -70.31467     327.35628
    -70.81467     327.35995
    -63.43967     327.36361
    -60.31467     327.36727
    -52.56467     327.37093
    -39.81467     327.37460
    -19.56467     327.37826
      1.68533     327.38192
     12.18533     327.38558
     15.43533     327.38925
     13.31033     327.39291
     15.43533     327.39657
     12.93533     327.40023
     -6.06467     327.40390
    -23.56467     327.40756
    -30.93967     327.41122
    -35.81467     327.41488
    -37.31467     327.41855
    -33.81467     327.42221
    -30.06467     327.42587
    -28.31467     327.42953
    -24.56467     327.43320
    -22.93967     327.43686
    -14.56467     327.44052
     -3.06467     327.44418
      5.56033     327.44785
     15.31033     327.45151
     29.06033     327.45517
     41.31033     327.45883
     47.06033     327.46250
     49.93533     327.46616
     52.81033     327.46982
     55.68533     327.47348
     56.06033     327.47715
     55.18533     327.48081
     57.06033     327.48447
     65.68533     327.48813
     70.68533     327.49180
     74.68533     327.49546
     71.93533     327.49912
     66.56033     327.50278
     57.18533     327.50645
     45.68533     327.51011
     36.56033     327.51377
     28.18533     327.51744
     23.18533     327.52110
     20.81033     327.52476
     17.18533     327.52842
     19.43533     327.53209
     18.93533     327.53575
     20.81033     327.53941
     20.68533     327.54307
     23.68533     327.54674
     19.18533     327.55040
     20.43533     327.55406
     14.56033     327.55772
      8.18533     327.56139
     -1.93967     327.56505
    -14.43967     327.56871
    -30.56467     327.57237
    -41.56467     327.57604
    -57.81467     327.57970
    -73.93967     327.58336
    -92.56467     327.58702
   -102.56467     327.59069
   -108.93968     327.59435
   -113.06468     327.59801
   -116.18968     327.60167
   -108.68968     327.60534
    -98.81467     327.60900
    -96.06467     327.61266
    -88.18967     327.61632
    -75.81467     327.61999
    -59.93967     327.62365
    -43.68967     327.62731
    -29.81467     327.63097
    -21.93967     327.63464
    -15.43967     327.63830
    -11.18967     327.64196
    -17.56467     327.64562
    -24.56467     327.64929
    -31.56467     327.65295
    -33.43967     327.65661
    -36.18967     327.66027
    -33.18967     327.66394
    -28.68967     327.66760
    -24.18967     327.67126
    -23.56467     327.67493
    -23.18967     327.67859
    -29.81467     327.68225
    -43.43967     327.68591
    -57.56467     327.68958
    -65.81467     327.69324
    -69.43967     327.69690
    -70.93967     327.70056
    -66.18967     327.70423
    -59.81467     327.70789
    -53.31467     327.71155
    -52.18967     327.71521
    -43.43967     327.71888
    -30.68967     327.72254
    -17.18967     327.72620
     -1.68967     327.72986
     11.31033     327.73353
     19.06033     327.73719
     21.31033     327.74085
     28.81033     327.74451
     31.18533     327.74818
     33.18533     327.75184
     32.56033     327.75550
     33.43533     327.75916
     42.81033     327.76283
     52.56033     327.76649
     63.06033     327.77015
     79.81033     327.77381
     87.43533     327.77748
     85.56033     327.78114
     79.06033     327.78480
     73.81033     327.78846
     64.43533     327.79213
     48.31033     327.79579
     39.93533     327.79945
     35.93533     327.80311
     45.43533     327.80678
     54.81033     327.81044
     56.81033     327.81410
     52.43533     327.81776
     46.31033     327.82143
     44.18533     327.82509
     44.56033     327.82875
     52.06033     327.83241
     57.81033     327.83608
     64.43533     327.83974
     66.43533     327.84340
     69.81033     327.84707
     75.18533     327.85073
     70.68533     327.85439
     59.18533     327.85805
     47.31033     327.86172
     33.56033     327.86538
     25.06033     327.86904
     23.43533     327.87270
     24.68533     327.87637
     28.31033     327.88003
     31.06033     327.88369
     32.56033     327.88735
     35.18533     327.89102
     35.43533     327.89468
     40.56033     327.89834
     42.68533     327.90200
     43.06033     327.90567
     39.81033     327.90933
     36.93533     327.91299
     40.31033     327.91665
     41.31033     327.92032
     42.43533     327.92398
     41.68533     327.92764
     34.68533     327.93130
     28.31033     327.93497
     26.68533     327.93863
     21.31033     327.94229
     19.06033     327.94595
     12.81033     327.94962
      5.93533     327.95328
     -3.31467     327.95694
    -11.68967     327.96060
    -21.06467     327.96427
    -24.18967     327.96793
    -24.31467     327.97159
    -24.93967     327.97525
    -19.31467     327.97892
    -10.68967     327.98258
    -10.43967     327.98624
    -19.43967     327.98990
    -29.81467     327.99357
    -42.68967     327.99723
    -51.31467     328.00089
    -55.93967     328.00456
    -53.43967     328.00822
    -47.43967     328.01188
    -41.93967     328.01554
    -38.18967     328.01921
    -31.68967     328.02287
    -26.93967     328.02653
    -23.81467     328.03019
    -29.06467     328.03386
    -34.68967     328.03752
    -43.81467     328.04118
    -50.18967     328.04484
    -55.93967     328.04851
    -61.18967     328.05217
    -64.81467     328.05583
    -57.43967     328.05949
    -48.06467     328.06316
    -42.43967     328.06682
    -43.18967     328.07048
    -49.18967     328.07414
    -54.43967     328.07781
    -56.31467     328.08147
    -55.56467     328.08513
    -58.43967     328.08879
    -59.43967     328.09246
    -52.18967     328.09612
    -42.56467     328.09978
    -33.18967     328.10344
    -22.43967     328.10711
    -13.81467     328.11077
    -10.06467     328.11443
     -3.68967     328.11809
      3.81033     328.12176
      8.81033     328.12542
     12.81033     328.12908
     25.43533     328.13274
     37.56033     328.13641
     46.56033     328.14007
     53.81033     328.14373
     49.18533     328.14739
     45.43533     328.15106
     45.31033     328.15472
     44.06033     328.15838
     40.68533     328.16205
     38.56033     328.16571
     40.18533     328.16937
     37.68533     328.17303
     27.18533     328.17670
     23.31033     328.18036
     16.81033     328.18402
      9.31033     328.18768
      9.56033     328.19135
     10.43533     328.19501
     10.93533     328.19867
     22.93533     328.20233
     37.56033     328.20600
     38.43533     328.20966
     39.31033     328.21332
     45.06033     328.21698
     48.06033     328.22065
     53.68533     328.22431
     60.56033     328.22797
     71.31033     328.23163
     77.18533     328.23530
     77.68533     328.23896
     73.06033     328.24262
     63.56033     328.24628
     43.93533     328.24995
     27.93533     328.25361
     14.68533     328.25727
      6.06033     328.26093
      7.56033     328.26460
     10.06033     328.26826
      9.93533     328.27192
      6.18533     328.27558
     -2.56467     328.27925
    -14.56467     328.28291
    -24.93967     328.28657
    -35.18967     328.29023
    -39.06467     328.29390
    -46.81467     328.29756
    -42.81467     328.30122
    -31.43967     328.30488
    -18.06467     328.30855
     -6.06467     328.31221
      6.43533     328.31587
     11.43533     328.31953
     10.81033     328.32320
      6.56033     328.32686
      0.18533     328.33052
      0.43533     328.33419
      3.31033     328.33785
     -3.06467     328.34151
    -14.56467     328.34517
    -27.06467     328.34884
    -40.06467     328.35250
    -48.81467     328.35616
    -60.18967     328.35982
    -68.06467     328.36349
    -73.93967     328.36715
    -74.31467     328.37081
    -69.93967     328.37447
    -55.06467     328.37814
    -35.56467     328.38180
    -18.31467     328.38546
     -8.18967     328.38912
     -6.68967     328.39279
     -9.31467     328.39645
    -11.06467     328.40011
    -14.18967     328.40377
    -11.56467     328.40744
    -10.81467     328.41110
    -12.68967     328.41476
    -15.31467     328.41842
     -8.68967     328.42209
      7.43533     328.42575
     11.43533     328.42941
     10.18533     328.43307
     -0.56467     328.43674
     -7.81467     328.44040
    -19.93967     328.44406
    -24.43967     328.44772
    -27.81467     328.45139
    -26.56467     328.45505
    -25.93967     328.45871
    -24.06467     328.46237
    -20.68967     328.46604
    -18.81467     328.46970
    -15.43967     328.47336
    -14.31467     328.47702
     -6.81467     328.48069
     10.81033     328.48435
     34.06033     328.48801
     52.06033     328.49168
     62.56033     328.49534
     70.93533     328.49900
     69.68533     328.50266
     69.68533     328.50633
     74.56033     328.50999
     77.81033     328.51365
     85.68533     328.51731
     90.56033     328.52098
     90.93533     328.52464
     83.43533     328.52830
     77.93533     328.53196
     70.43533     328.53563
     65.43533     328.53929
     60.06033     328.54295
     51.56033     328.54661
     43.06033     328.55028
     37.56033     328.55394
     31.43533     328.55760
     23.06033     328.56126
     12.31033     328.56493
      2.43533     328.56859
     -8.68967     328.57225
    -16.06467     328.57591
    -21.06467     328.57958
    -26.56467     328.58324
    -35.06467     328.58690
    -37.93967     328.59056
    -35.31467     328.59423
    -35.93967     328.59789
    -44.18967     328.60155
    -44.93967     328.60521
    -43.18967     328.60888
    -39.43967     328.61254
    -34.81467     328.61620
    -29.93967     328.61986
    -28.31467     328.62353
    -27.06467     328.62719
    -19.81467     328.63085
    -10.81467     328.63451
     -0.06467     328.63818
     12.06033     328.64184
     17.43533     328.64550
     11.31033     328.64917
      4.93533     328.65283
      1.18533     328.65649
      0.56033     328.66015
      1.93533     328.66382
      6.43533     328.66748
      9.31033     328.67114
     11.18533     328.67480
      4.68533     328.67847
      2.93533     328.68213
     -4.43967     328.68579
    -10.81467     328.68945
     -8.68967     328.69312
     -4.68967     328.69678
     -1.93967     328.70044
      1.43533     328.70410
      5.68533     328.70777
      1.43533     328.71143
     -1.18967     328.71509
     -5.56467     328.71875
    -13.18967     328.72242
    -17.06467     328.72608
    -22.31467     328.72974
    -21.56467     328.73340
    -12.56467     328.73707
     -3.68967     328.74073
      0.81033     328.74439
      0.31033     328.74805
      7.56033     328.75172
     11.93533     328.75538
     14.18533     328.75904
     18.43533     328.76270
     30.06033     328.76637
     40.68533     328.77003
     46.31033     328.77369
     51.93533     328.77735
     61.18533     328.78102
     69.31033     328.78468
     69.93533     328.78834
     66.93533     328.79200
     61.81033     328.79567
     54.93533     328.79933
     48.18533     328.80299
     39.18533     328.80665
     35.06033     328.81032
     28.81033     328.81398
     25.81033     328.81764
     30.18533     328.82131
     35.06033     328.82497
     36.31033     328.82863
     39.43533     328.83229
     41.31033     328.83596
     38.06033     328.83962
     38.18533     328.84328
     42.06033     328.84694
     35.81033     328.85061
     31.81033     328.85427
     25.06033     328.85793
     12.56033     328.86159
      1.43533     328.86526
    -10.68967     328.86892
    -20.18967     328.87258
    -25.68967     328.87624
    -29.06467     328.87991
    -33.93967     328.88357
    -37.93967     328.88723
    -34.68967     328.89089
    -33.18967     328.89456
    -28.43967     328.89822
    -22.68967     328.90188
    -17.43967     328.90554
    -13.81467     328.90921
    -14.06467     328.91287
    -14.81467     328.91653
     -8.31467     328.92019
     -3.68967     328.92386
     -2.06467     328.92752
      2.81033     328.93118
     11.06033     328.93484
     18.43533     328.93851
     20.93533     328.94217
     28.43533     328.94583
     31.93533     328.94949
     33.18533     328.95316
     33.56033     328.95682
     22.56033     328.96048
     15.68533     328.96414
      9.81033     328.96781
      3.31033     328.97147
     -3.06467     328.97513
    -12.93967     328.97880
    -15.56467     328.98246
    -17.43967     328.98612
    -16.06467     328.98978
    -17.43967     328.99345
    -18.93967     328.99711
    -23.81467     329.00077
    -28.18967     329.00443
    -37.18967     329.00810
    -46.81467     329.01176
    -54.81467     329.01542
    -55.43967     329.01908
    -48.93967     329.02275
    -47.06467     329.02641
    -41.31467     329.03007
    -30.68967     329.03373
    -24.43967     329.03740
    -22.93967     329.04106
    -20.56467     329.04472
    -19.81467     329.04838
    -19.68967     329.05205
    -17.31467     329.05571
     -9.06467     329.05937
     -7.43967     329.06303
     -8.93967     329.06670
    -14.56467     329.07036
    -13.81467     329.07402
    -14.18967     329.07768
    -22.81467     329.08135
    -28.56467     329.08501
    -30.43967     329.08867
    -24.31467     329.09233
    -14.18967     329.09600
     -7.31467     329.09966
     -0.31467     329.10332
      3.18533     329.10698
      1.43533     329.11065
     -0.81467     329.11431
     -4.68967     329.11797
     -5.43967     329.12163
     -3.68967     329.12530
      1.81033     329.12896
     12.68533     329.13262
     20.68533     329.13629
     21.43533     329.13995
     20.81033     329.14361
     18.81033     329.14727
     16.06033     329.15094
     11.18533     329.15460
      6.43533     329.15826
      5.81033     329.16192
      6.06033     329.16559
      5.18533     329.16925
      9.31033     329.17291
     15.18533     329.17657
     16.93533     329.18024
     15.06033     329.18390
     13.43533     329.18756
     11.31033     329.19122
     11.31033     329.19489
     13.81033     329.19855
     16.81033     329.20221
     22.56033     329.20587
     27.93533     329.20954
     27.81033     329.21320
     23.31033     329.21686
     24.81033     329.22052
     26.68533     329.22419
     25.06033     329.22785
     23.31033     329.23151
     20.43533     329.23517
     14.31033     329.23884
     10.43533     329.24250
      7.18533     329.24616
      7.68533     329.24982
